season,date,home_team,away_team,home_runs,away_runs,home_win,run_diff,month,weekday,day_night,home_league,away_league,is_interleague,game_id,home_BA,home_OBP,home_SLG,home_OPS,home_season_runs,home_ERA,home_WHIP,away_BA,away_OBP,away_SLG,away_OPS,away_season_runs,away_ERA,away_WHIP
2016,2016-04-14,TOR,NYY,4.0,2.0,1,2.0,4,Thursday,Night,AL,AL,0,447004,0.248,0.33,0.426,0.755,759,3.79,1.23,0.252,0.314,0.405,0.72,680.0,4.16,1.26
2016,2016-04-14,PHI,SDP,3.0,0.0,1,3.0,4,Thursday,Day,NL,NL,0,447005,0.24,0.301,0.385,0.685,610,4.64,1.35,0.235,0.299,0.39,0.689,686.0,4.44,1.38
2016,2016-04-14,TBR,CLE,0.0,6.0,0,-6.0,4,Thursday,Day,AL,AL,0,447001,0.243,0.307,0.426,0.733,672,4.2,1.32,0.262,0.329,0.43,0.759,777.0,3.86,1.24
2016,2016-04-14,STL,MIL,7.0,0.0,1,7.0,4,Thursday,Day,NL,NL,0,446991,0.255,0.325,0.443,0.768,779,4.08,1.32,0.244,0.322,0.407,0.729,671.0,4.1,1.38
2016,2016-04-14,COL,SFG,11.0,6.0,1,5.0,4,Thursday,Day,NL,NL,0,447006,0.275,0.336,0.457,0.794,845,4.92,1.45,0.258,0.329,0.398,0.728,715.0,3.69,1.21
2016,2016-04-14,HOU,KCR,2.0,6.0,0,-4.0,4,Thursday,Night,AL,AL,0,447003,0.247,0.319,0.417,0.735,724,4.06,1.29,0.261,0.312,0.4,0.712,675.0,4.21,1.35
2016,2016-04-14,PIT,DET,4.0,7.0,0,-3.0,4,Thursday,Day,NL,AL,1,447002,0.257,0.332,0.402,0.734,729,4.22,1.4,0.267,0.331,0.438,0.769,750.0,4.24,1.32
2016,2016-04-15,TBR,CHW,0.0,1.0,0,-1.0,4,Friday,Night,AL,AL,0,447010,0.243,0.307,0.426,0.733,672,4.2,1.32,0.257,0.317,0.41,0.727,686.0,4.12,1.34
2016,2016-04-15,STL,CIN,14.0,3.0,1,11.0,4,Friday,Night,NL,NL,0,447011,0.255,0.325,0.443,0.768,779,4.08,1.32,0.256,0.316,0.408,0.724,716.0,4.91,1.45
2016,2016-04-15,LAD,SFG,7.0,3.0,1,4.0,4,Friday,Night,NL,NL,0,447018,0.249,0.319,0.409,0.728,725,3.7,1.19,0.258,0.329,0.398,0.728,715.0,3.69,1.21
2016,2016-04-15,SDP,AZ,2.0,3.0,0,-1.0,4,Friday,Night,NL,,1,447007,0.235,0.299,0.39,0.689,686,4.44,1.38,,,,,,,
2016,2016-04-15,TEX,BAL,5.0,11.0,0,-6.0,4,Friday,Night,AL,AL,0,447009,0.262,0.322,0.433,0.755,765,4.38,1.37,0.256,0.317,0.443,0.76,744.0,4.22,1.36
2016,2016-04-15,PIT,MIL,4.0,8.0,0,-4.0,4,Friday,Night,NL,NL,0,447016,0.257,0.332,0.402,0.734,729,4.22,1.4,0.244,0.322,0.407,0.729,671.0,4.1,1.38
2016,2016-04-15,BOS,TOR,5.0,3.0,1,2.0,4,Friday,Night,AL,AL,0,447020,0.282,0.348,0.461,0.81,878,4.0,1.27,0.248,0.33,0.426,0.755,759.0,3.79,1.23
2016,2016-04-15,NYY,SEA,1.0,7.0,0,-6.0,4,Friday,Night,AL,AL,0,447019,0.252,0.314,0.405,0.72,680,4.16,1.26,0.259,0.326,0.43,0.756,768.0,4.0,1.28
2016,2016-04-15,CLE,NYM,5.0,6.0,0,-1.0,4,Friday,Night,AL,NL,1,447017,0.262,0.329,0.43,0.759,777,3.86,1.24,0.246,0.316,0.417,0.733,671.0,3.58,1.27
2016,2016-04-15,OAK,KCR,2.0,4.0,0,-2.0,4,Friday,Night,AL,AL,0,447014,0.246,0.304,0.395,0.699,653,4.51,1.34,0.261,0.312,0.4,0.712,675.0,4.21,1.35
2016,2016-04-15,MIA,ATL,3.0,6.0,0,-3.0,4,Friday,Night,NL,NL,0,447008,0.263,0.322,0.394,0.716,655,4.05,1.36,0.255,0.321,0.384,0.705,649.0,4.51,1.35
2016,2016-04-15,MIN,LAA,5.0,4.0,1,1.0,4,Friday,Night,AL,AL,0,447015,0.251,0.316,0.421,0.738,722,5.09,1.45,0.26,0.322,0.405,0.726,717.0,4.28,1.39
2016,2016-04-15,CHC,COL,1.0,6.0,0,-5.0,4,Friday,Day,NL,NL,0,447012,0.256,0.343,0.429,0.772,808,3.15,1.11,0.275,0.336,0.457,0.794,845.0,4.92,1.45
2016,2016-04-15,PHI,WSN,1.0,9.0,0,-8.0,4,Friday,Night,NL,NL,0,447021,0.24,0.301,0.385,0.685,610,4.64,1.35,0.256,0.326,0.426,0.751,763.0,3.52,1.19
2016,2016-04-15,HOU,DET,1.0,0.0,1,1.0,4,Friday,Night,AL,AL,0,447013,0.247,0.319,0.417,0.735,724,4.06,1.29,0.267,0.331,0.438,0.769,750.0,4.24,1.32
2016,2016-04-16,BOS,TOR,4.0,2.0,1,2.0,4,Saturday,Day,AL,AL,0,447035,0.282,0.348,0.461,0.81,878,4.0,1.27,0.248,0.33,0.426,0.755,759.0,3.79,1.23
2016,2016-04-16,HOU,DET,3.0,5.0,0,-2.0,4,Saturday,Night,AL,AL,0,447028,0.247,0.319,0.417,0.735,724,4.06,1.29,0.267,0.331,0.438,0.769,750.0,4.24,1.32
2016,2016-04-16,SDP,AZ,5.0,3.0,1,2.0,4,Saturday,Night,NL,,1,447022,0.235,0.299,0.39,0.689,686,4.44,1.38,,,,,,,
2016,2016-04-16,MIA,ATL,4.0,6.0,0,-2.0,4,Saturday,Night,NL,NL,0,447023,0.263,0.322,0.394,0.716,655,4.05,1.36,0.255,0.321,0.384,0.705,649.0,4.51,1.35
2016,2016-04-16,MIN,LAA,6.0,4.0,1,2.0,4,Saturday,Day,AL,AL,0,447030,0.251,0.316,0.421,0.738,722,5.09,1.45,0.26,0.322,0.405,0.726,717.0,4.28,1.39
2016,2016-04-16,CHC,COL,6.0,2.0,1,4.0,4,Saturday,Day,NL,NL,0,447027,0.256,0.343,0.429,0.772,808,3.15,1.11,0.275,0.336,0.457,0.794,845.0,4.92,1.45
2016,2016-04-16,PHI,WSN,1.0,8.0,0,-7.0,4,Saturday,Night,NL,NL,0,447036,0.24,0.301,0.385,0.685,610,4.64,1.35,0.256,0.326,0.426,0.751,763.0,3.52,1.19
2016,2016-04-16,LAD,SFG,3.0,4.0,0,-1.0,4,Saturday,Night,NL,NL,0,447033,0.249,0.319,0.409,0.728,725,3.7,1.19,0.258,0.329,0.398,0.728,715.0,3.69,1.21
2016,2016-04-16,STL,CIN,8.0,9.0,0,-1.0,4,Saturday,Day,NL,NL,0,447026,0.255,0.325,0.443,0.768,779,4.08,1.32,0.256,0.316,0.408,0.724,716.0,4.91,1.45
2016,2016-04-16,NYY,SEA,2.0,3.0,0,-1.0,4,Saturday,Day,AL,AL,0,447034,0.252,0.314,0.405,0.72,680,4.16,1.26,0.259,0.326,0.43,0.756,768.0,4.0,1.28
2016,2016-04-16,PIT,MIL,5.0,0.0,1,5.0,4,Saturday,Night,NL,NL,0,447031,0.257,0.332,0.402,0.734,729,4.22,1.4,0.244,0.322,0.407,0.729,671.0,4.1,1.38
2016,2016-04-16,CLE,NYM,7.0,5.0,1,2.0,4,Saturday,Day,AL,NL,1,447032,0.262,0.329,0.43,0.759,777,3.86,1.24,0.246,0.316,0.417,0.733,671.0,3.58,1.27
2016,2016-04-16,OAK,KCR,5.0,3.0,1,2.0,4,Saturday,Day,AL,AL,0,447029,0.246,0.304,0.395,0.699,653,4.51,1.34,0.261,0.312,0.4,0.712,675.0,4.21,1.35
2016,2016-04-16,TEX,BAL,8.0,4.0,1,4.0,4,Saturday,Night,AL,AL,0,447024,0.262,0.322,0.433,0.755,765,4.38,1.37,0.256,0.317,0.443,0.76,744.0,4.22,1.36
2016,2016-04-16,TBR,CHW,7.0,2.0,1,5.0,4,Saturday,Night,AL,AL,0,447025,0.243,0.307,0.426,0.733,672,4.2,1.32,0.257,0.317,0.41,0.727,686.0,4.12,1.34
2016,2016-04-17,CHC,COL,0.0,2.0,0,-2.0,4,Sunday,Day,NL,NL,0,447042,0.256,0.343,0.429,0.772,808,3.15,1.11,0.275,0.336,0.457,0.794,845.0,4.92,1.45
2016,2016-04-17,HOU,DET,5.0,4.0,1,1.0,4,Sunday,Day,AL,AL,0,447043,0.247,0.319,0.417,0.735,724,4.06,1.29,0.267,0.331,0.438,0.769,750.0,4.24,1.32
2016,2016-04-17,STL,CIN,4.0,3.0,1,1.0,4,Sunday,Day,NL,NL,0,447041,0.255,0.325,0.443,0.768,779,4.08,1.32,0.256,0.316,0.408,0.724,716.0,4.91,1.45
2016,2016-04-17,MIN,LAA,3.0,2.0,1,1.0,4,Sunday,Day,AL,AL,0,447045,0.251,0.316,0.421,0.738,722,5.09,1.45,0.26,0.322,0.405,0.726,717.0,4.28,1.39
2016,2016-04-17,MIA,ATL,5.0,6.0,0,-1.0,4,Sunday,Day,NL,NL,0,447038,0.263,0.322,0.394,0.716,655,4.05,1.36,0.255,0.321,0.384,0.705,649.0,4.51,1.35
2016,2016-04-17,OAK,KCR,3.0,2.0,1,1.0,4,Sunday,Day,AL,AL,0,447044,0.246,0.304,0.395,0.699,653,4.51,1.34,0.261,0.312,0.4,0.712,675.0,4.21,1.35
2016,2016-04-17,TBR,CHW,3.0,2.0,1,1.0,4,Sunday,Day,AL,AL,0,447040,0.243,0.307,0.426,0.733,672,4.2,1.32,0.257,0.317,0.41,0.727,686.0,4.12,1.34
2016,2016-04-17,BOS,TOR,3.0,5.0,0,-2.0,4,Sunday,Day,AL,AL,0,447050,0.282,0.348,0.461,0.81,878,4.0,1.27,0.248,0.33,0.426,0.755,759.0,3.79,1.23
2016,2016-04-17,CLE,NYM,0.0,6.0,0,-6.0,4,Sunday,Day,AL,NL,1,447047,0.262,0.329,0.43,0.759,777,3.86,1.24,0.246,0.316,0.417,0.733,671.0,3.58,1.27
2016,2016-04-17,NYY,SEA,4.0,3.0,1,1.0,4,Sunday,Day,AL,AL,0,447049,0.252,0.314,0.405,0.72,680,4.16,1.26,0.259,0.326,0.43,0.756,768.0,4.0,1.28
2016,2016-04-17,LAD,SFG,3.0,1.0,1,2.0,4,Sunday,Night,NL,NL,0,447048,0.249,0.319,0.409,0.728,725,3.7,1.19,0.258,0.329,0.398,0.728,715.0,3.69,1.21
2016,2016-04-17,SDP,AZ,3.0,7.0,0,-4.0,4,Sunday,Day,NL,,1,447037,0.235,0.299,0.39,0.689,686,4.44,1.38,,,,,,,
2016,2016-04-17,PHI,WSN,3.0,2.0,1,1.0,4,Sunday,Day,NL,NL,0,447051,0.24,0.301,0.385,0.685,610,4.64,1.35,0.256,0.326,0.426,0.751,763.0,3.52,1.19
2016,2016-04-17,PIT,MIL,9.0,3.0,1,6.0,4,Sunday,Day,NL,NL,0,447046,0.257,0.332,0.402,0.734,729,4.22,1.4,0.244,0.322,0.407,0.729,671.0,4.1,1.38
2016,2016-04-18,SFG,AZ,7.0,9.0,0,-2.0,4,Monday,Night,NL,,1,447052,0.258,0.329,0.398,0.728,715,3.69,1.21,,,,,,,
2016,2016-04-18,PHI,NYM,2.0,5.0,0,-3.0,4,Monday,Night,NL,NL,0,447067,0.24,0.301,0.385,0.685,610,4.64,1.35,0.246,0.316,0.417,0.733,671.0,3.58,1.27
2016,2016-04-18,STL,CHC,0.0,5.0,0,-5.0,4,Monday,Night,NL,NL,0,447053,0.255,0.325,0.443,0.768,779,4.08,1.32,0.256,0.343,0.429,0.772,808.0,3.15,1.11
2016,2016-04-18,CIN,COL,1.0,5.0,0,-4.0,4,Monday,Night,NL,NL,0,447054,0.256,0.316,0.408,0.724,716,4.91,1.45,0.275,0.336,0.457,0.794,845.0,4.92,1.45
2016,2016-04-18,MIN,MIL,7.0,4.0,1,3.0,4,Monday,Night,AL,NL,1,447056,0.251,0.316,0.421,0.738,722,5.09,1.45,0.244,0.322,0.407,0.729,671.0,4.1,1.38
2016,2016-04-18,MIA,WSN,6.0,1.0,1,5.0,4,Monday,Night,NL,NL,0,447058,0.263,0.322,0.394,0.716,655,4.05,1.36,0.256,0.326,0.426,0.751,763.0,3.52,1.19
2016,2016-04-18,CHW,LAA,0.0,7.0,0,-7.0,4,Monday,Night,AL,AL,0,447055,0.257,0.317,0.41,0.727,686,4.12,1.34,0.26,0.322,0.405,0.726,717.0,4.28,1.39
2016,2016-04-18,BOS,TOR,3.0,4.0,0,-1.0,4,Monday,Day,AL,AL,0,447057,0.282,0.348,0.461,0.81,878,4.0,1.27,0.248,0.33,0.426,0.755,759.0,3.79,1.23
2016,2016-04-19,BOS,TBR,0.0,3.0,0,-3.0,4,Tuesday,Night,AL,AL,0,447071,0.282,0.348,0.461,0.81,878,4.0,1.27,0.243,0.307,0.426,0.733,672.0,4.2,1.32
2016,2016-04-19,CHW,LAA,5.0,0.0,1,5.0,4,Tuesday,Night,AL,AL,0,447064,0.257,0.317,0.41,0.727,686,4.12,1.34,0.26,0.322,0.405,0.726,717.0,4.28,1.39
2016,2016-04-19,MIA,WSN,0.0,7.0,0,-7.0,4,Tuesday,Night,NL,NL,0,447073,0.263,0.322,0.394,0.716,655,4.05,1.36,0.256,0.326,0.426,0.751,763.0,3.52,1.19
2016,2016-04-19,KCR,DET,8.0,6.0,1,2.0,4,Tuesday,Night,AL,AL,0,447062,0.261,0.312,0.4,0.712,675,4.21,1.35,0.267,0.331,0.438,0.769,750.0,4.24,1.32
2016,2016-04-19,CLE,SEA,3.0,2.0,1,1.0,4,Tuesday,Night,AL,AL,0,447070,0.262,0.329,0.43,0.759,777,3.86,1.24,0.259,0.326,0.43,0.756,768.0,4.0,1.28
2016,2016-04-19,CIN,COL,4.0,3.0,1,1.0,4,Tuesday,Night,NL,NL,0,447061,0.256,0.316,0.408,0.724,716,4.91,1.45,0.275,0.336,0.457,0.794,845.0,4.92,1.45
2016,2016-04-19,BAL,TOR,3.0,4.0,0,-1.0,4,Tuesday,Night,AL,AL,0,447072,0.256,0.317,0.443,0.76,744,4.22,1.36,0.248,0.33,0.426,0.755,759.0,3.79,1.23
2016,2016-04-19,ATL,LAD,8.0,1.0,1,7.0,4,Tuesday,Night,NL,NL,0,447065,0.255,0.321,0.384,0.705,649,4.51,1.35,0.249,0.319,0.409,0.728,725.0,3.7,1.19
2016,2016-04-19,SDP,PIT,5.0,4.0,1,1.0,4,Tuesday,Night,NL,NL,0,447069,0.235,0.299,0.39,0.689,686,4.44,1.38,0.257,0.332,0.402,0.734,729.0,4.22,1.4
2016,2016-04-19,NYY,OAK,2.0,3.0,0,-1.0,4,Tuesday,Night,AL,AL,0,447068,0.252,0.314,0.405,0.72,680,4.16,1.26,0.246,0.304,0.395,0.699,653.0,4.51,1.34
2016,2016-04-19,SFG,AZ,0.0,3.0,0,-3.0,4,Tuesday,Night,NL,,1,447059,0.258,0.329,0.398,0.728,715,3.69,1.21,,,,,,,
2016,2016-04-19,STL,CHC,1.0,2.0,0,-1.0,4,Tuesday,Night,NL,NL,0,447060,0.255,0.325,0.443,0.768,779,4.08,1.32,0.256,0.343,0.429,0.772,808.0,3.15,1.11
2016,2016-04-19,TEX,HOU,7.0,5.0,1,2.0,4,Tuesday,Night,AL,AL,0,447063,0.262,0.322,0.433,0.755,765,4.38,1.37,0.247,0.319,0.417,0.735,724.0,4.06,1.29
2016,2016-04-19,PHI,NYM,1.0,11.0,0,-10.0,4,Tuesday,Night,NL,NL,0,447082,0.24,0.301,0.385,0.685,610,4.64,1.35,0.246,0.316,0.417,0.733,671.0,3.58,1.27
2016,2016-04-19,MIN,MIL,5.0,6.0,0,-1.0,4,Tuesday,Day,AL,NL,1,447066,0.251,0.316,0.421,0.738,722,5.09,1.45,0.244,0.322,0.407,0.729,671.0,4.1,1.38
2016,2016-04-20,ATL,LAD,3.0,5.0,0,-2.0,4,Wednesday,Night,NL,NL,0,447080,0.255,0.321,0.384,0.705,649,4.51,1.35,0.249,0.319,0.409,0.728,725.0,3.7,1.19
2016,2016-04-20,KCR,DET,2.0,3.0,0,-1.0,4,Wednesday,Night,AL,AL,0,447077,0.261,0.312,0.4,0.712,675,4.21,1.35,0.267,0.331,0.438,0.769,750.0,4.24,1.32
2016,2016-04-20,PHI,NYM,5.0,4.0,1,1.0,4,Wednesday,Night,NL,NL,0,447096,0.24,0.301,0.385,0.685,610,4.64,1.35,0.246,0.316,0.417,0.733,671.0,3.58,1.27
2016,2016-04-20,CHW,LAA,2.0,1.0,1,1.0,4,Wednesday,Day,AL,AL,0,447079,0.257,0.317,0.41,0.727,686,4.12,1.34,0.26,0.322,0.405,0.726,717.0,4.28,1.39
2016,2016-04-20,SDP,PIT,8.0,2.0,1,6.0,4,Wednesday,Night,NL,NL,0,447084,0.235,0.299,0.39,0.689,686,4.44,1.38,0.257,0.332,0.402,0.734,729.0,4.22,1.4
2016,2016-04-20,BOS,TBR,7.0,3.0,1,4.0,4,Wednesday,Night,AL,AL,0,447086,0.282,0.348,0.461,0.81,878,4.0,1.27,0.243,0.307,0.426,0.733,672.0,4.2,1.32
2016,2016-04-20,NYY,OAK,2.0,5.0,0,-3.0,4,Wednesday,Night,AL,AL,0,447083,0.252,0.314,0.405,0.72,680,4.16,1.26,0.246,0.304,0.395,0.699,653.0,4.51,1.34
2016,2016-04-20,MIL,MIN,10.0,5.0,1,5.0,4,Wednesday,Night,NL,AL,1,447081,0.244,0.322,0.407,0.729,671,4.1,1.38,0.251,0.316,0.421,0.738,722.0,5.09,1.45
2016,2016-04-20,CIN,COL,6.0,5.0,1,1.0,4,Wednesday,Day,NL,NL,0,447076,0.256,0.316,0.408,0.724,716,4.91,1.45,0.275,0.336,0.457,0.794,845.0,4.92,1.45
2016,2016-04-20,SFG,AZ,1.0,2.0,0,-1.0,4,Wednesday,Night,NL,,1,447074,0.258,0.329,0.398,0.728,715,3.69,1.21,,,,,,,
2016,2016-04-20,MIA,WSN,1.0,3.0,0,-2.0,4,Wednesday,Night,NL,NL,0,447088,0.263,0.322,0.394,0.716,655,4.05,1.36,0.256,0.326,0.426,0.751,763.0,3.52,1.19
2016,2016-04-20,STL,CHC,5.0,3.0,1,2.0,4,Wednesday,Day,NL,NL,0,447075,0.255,0.325,0.443,0.768,779,4.08,1.32,0.256,0.343,0.429,0.772,808.0,3.15,1.11
2016,2016-04-20,CLE,SEA,1.0,2.0,0,-1.0,4,Wednesday,Night,AL,AL,0,447085,0.262,0.329,0.43,0.759,777,3.86,1.24,0.259,0.326,0.43,0.756,768.0,4.0,1.28
2016,2016-04-20,TEX,HOU,2.0,1.0,1,1.0,4,Wednesday,Night,AL,AL,0,447078,0.262,0.322,0.433,0.755,765,4.38,1.37,0.247,0.319,0.417,0.735,724.0,4.06,1.29
2016,2016-04-20,BAL,TOR,4.0,3.0,1,1.0,4,Wednesday,Night,AL,AL,0,447087,0.256,0.317,0.443,0.76,744,4.22,1.36,0.248,0.33,0.426,0.755,759.0,3.79,1.23
2016,2016-04-21,KCR,DET,4.0,0.0,1,4.0,4,Thursday,Night,AL,AL,0,447091,0.261,0.312,0.4,0.712,675,4.21,1.35,0.267,0.331,0.438,0.769,750.0,4.24,1.32
2016,2016-04-21,SFG,AZ,2.0,6.0,0,-4.0,4,Thursday,Day,NL,,1,447089,0.258,0.329,0.398,0.728,715,3.69,1.21,,,,,,,
2016,2016-04-21,CHW,LAA,2.0,3.0,0,-1.0,4,Thursday,Day,AL,AL,0,447093,0.257,0.317,0.41,0.727,686,4.12,1.34,0.26,0.322,0.405,0.726,717.0,4.28,1.39
2016,2016-04-21,ATL,LAD,1.0,2.0,0,-1.0,4,Thursday,Day,NL,NL,0,447094,0.255,0.321,0.384,0.705,649,4.51,1.35,0.249,0.319,0.409,0.728,725.0,3.7,1.19
2016,2016-04-21,BOS,TBR,8.0,12.0,0,-4.0,4,Thursday,Day,AL,AL,0,447100,0.282,0.348,0.461,0.81,878,4.0,1.27,0.243,0.307,0.426,0.733,672.0,4.2,1.32
2016,2016-04-21,SDP,PIT,1.0,11.0,0,-10.0,4,Thursday,Night,NL,NL,0,447098,0.235,0.299,0.39,0.689,686,4.44,1.38,0.257,0.332,0.402,0.734,729.0,4.22,1.4
2016,2016-04-21,CLE,SEA,7.0,10.0,0,-3.0,4,Thursday,Day,AL,AL,0,447099,0.262,0.329,0.43,0.759,777,3.86,1.24,0.259,0.326,0.43,0.756,768.0,4.0,1.28
2016,2016-04-21,CIN,CHC,0.0,16.0,0,-16.0,4,Thursday,Night,NL,NL,0,447090,0.256,0.316,0.408,0.724,716,4.91,1.45,0.256,0.343,0.429,0.772,808.0,3.15,1.11
2016,2016-04-21,TEX,HOU,7.0,4.0,1,3.0,4,Thursday,Night,AL,AL,0,447092,0.262,0.322,0.433,0.755,765,4.38,1.37,0.247,0.319,0.417,0.735,724.0,4.06,1.29
2016,2016-04-21,MIL,MIN,1.0,8.0,0,-7.0,4,Thursday,Day,NL,AL,1,447095,0.244,0.322,0.407,0.729,671,4.1,1.38,0.251,0.316,0.421,0.738,722.0,5.09,1.45
2016,2016-04-21,BAL,TOR,3.0,2.0,1,1.0,4,Thursday,Night,AL,AL,0,447101,0.256,0.317,0.443,0.76,744,4.22,1.36,0.248,0.33,0.426,0.755,759.0,3.79,1.23
2016,2016-04-21,MIA,WSN,5.0,1.0,1,4.0,4,Thursday,Day,NL,NL,0,447102,0.263,0.322,0.394,0.716,655,4.05,1.36,0.256,0.326,0.426,0.751,763.0,3.52,1.19
2016,2016-04-21,NYY,OAK,3.0,7.0,0,-4.0,4,Thursday,Night,AL,AL,0,447097,0.252,0.314,0.405,0.72,680,4.16,1.26,0.246,0.304,0.395,0.699,653.0,4.51,1.34
2016,2016-04-22,COL,LAD,7.0,5.0,1,2.0,4,Friday,Night,NL,NL,0,447107,0.275,0.336,0.457,0.794,845,4.92,1.45,0.249,0.319,0.409,0.728,725.0,3.7,1.19
2016,2016-04-22,SFG,MIA,8.0,1.0,1,7.0,4,Friday,Night,NL,NL,0,447108,0.258,0.329,0.398,0.728,715,3.69,1.21,0.263,0.322,0.394,0.716,655.0,4.05,1.36
2016,2016-04-22,DET,CLE,1.0,2.0,0,-1.0,4,Friday,Night,AL,AL,0,447106,0.267,0.331,0.438,0.769,750,4.24,1.32,0.262,0.329,0.43,0.759,777.0,3.86,1.24
2016,2016-04-22,CIN,CHC,1.0,8.0,0,-7.0,4,Friday,Night,NL,NL,0,447105,0.256,0.316,0.408,0.724,716,4.91,1.45,0.256,0.343,0.429,0.772,808.0,3.15,1.11
2016,2016-04-22,TOR,OAK,5.0,8.0,0,-3.0,4,Friday,Night,AL,AL,0,447111,0.248,0.33,0.426,0.755,759,3.79,1.23,0.246,0.304,0.395,0.699,653.0,4.51,1.34
2016,2016-04-22,ATL,NYM,3.0,6.0,0,-3.0,4,Friday,Night,NL,NL,0,447110,0.255,0.321,0.384,0.705,649,4.51,1.35,0.246,0.316,0.417,0.733,671.0,3.58,1.27
2016,2016-04-22,CHW,TEX,5.0,0.0,1,5.0,4,Friday,Night,AL,AL,0,447117,0.257,0.317,0.41,0.727,686,4.12,1.34,0.262,0.322,0.433,0.755,765.0,4.38,1.37
2016,2016-04-22,MIL,PHI,2.0,5.0,0,-3.0,4,Friday,Night,NL,NL,0,447112,0.244,0.322,0.407,0.729,671,4.1,1.38,0.24,0.301,0.385,0.685,610.0,4.64,1.35
2016,2016-04-22,WSN,MIN,8.0,4.0,1,4.0,4,Friday,Night,NL,AL,1,447109,0.256,0.326,0.426,0.751,763,3.52,1.19,0.251,0.316,0.421,0.738,722.0,5.09,1.45
2016,2016-04-22,HOU,BOS,2.0,6.0,0,-4.0,4,Friday,Night,AL,AL,0,447104,0.247,0.319,0.417,0.735,724,4.06,1.29,0.282,0.348,0.461,0.81,878.0,4.0,1.27
2016,2016-04-22,ARI,PIT,7.0,8.0,0,-1.0,4,Friday,Night,NL,NL,0,447113,0.261,0.32,0.432,0.752,752,5.09,1.49,0.257,0.332,0.402,0.734,729.0,4.22,1.4
2016,2016-04-22,KCR,BAL,4.0,2.0,1,2.0,4,Friday,Night,AL,AL,0,447103,0.261,0.312,0.4,0.712,675,4.21,1.35,0.256,0.317,0.443,0.76,744.0,4.22,1.36
2016,2016-04-22,NYY,TBR,6.0,3.0,1,3.0,4,Friday,Night,AL,AL,0,447116,0.252,0.314,0.405,0.72,680,4.16,1.26,0.243,0.307,0.426,0.733,672.0,4.2,1.32
2016,2016-04-22,LAA,SEA,2.0,5.0,0,-3.0,4,Friday,Night,AL,AL,0,447114,0.26,0.322,0.405,0.726,717,4.28,1.39,0.259,0.326,0.43,0.756,768.0,4.0,1.28
2016,2016-04-22,SDP,STL,4.0,1.0,1,3.0,4,Friday,Night,NL,NL,0,447115,0.235,0.299,0.39,0.689,686,4.44,1.38,0.255,0.325,0.443,0.768,779.0,4.08,1.32
2016,2016-04-23,ATL,NYM,2.0,8.0,0,-6.0,4,Saturday,Night,NL,NL,0,447125,0.255,0.321,0.384,0.705,649,4.51,1.35,0.246,0.316,0.417,0.733,671.0,3.58,1.27
2016,2016-04-23,HOU,BOS,8.0,3.0,1,5.0,4,Saturday,Day,AL,AL,0,447119,0.247,0.319,0.417,0.735,724,4.06,1.29,0.282,0.348,0.461,0.81,878.0,4.0,1.27
2016,2016-04-23,TOR,OAK,9.0,3.0,1,6.0,4,Saturday,Day,AL,AL,0,447126,0.248,0.33,0.426,0.755,759,3.79,1.23,0.246,0.304,0.395,0.699,653.0,4.51,1.34
2016,2016-04-23,CIN,CHC,13.0,5.0,1,8.0,4,Saturday,Night,NL,NL,0,447120,0.256,0.316,0.408,0.724,716,4.91,1.45,0.256,0.343,0.429,0.772,808.0,3.15,1.11
2016,2016-04-23,KCR,BAL,3.0,8.0,0,-5.0,4,Saturday,Night,AL,AL,0,447118,0.261,0.312,0.4,0.712,675,4.21,1.35,0.256,0.317,0.443,0.76,744.0,4.22,1.36
2016,2016-04-23,LAA,SEA,4.0,2.0,1,2.0,4,Saturday,Night,AL,AL,0,447129,0.26,0.322,0.405,0.726,717,4.28,1.39,0.259,0.326,0.43,0.756,768.0,4.0,1.28
2016,2016-04-23,SFG,MIA,7.0,2.0,1,5.0,4,Saturday,Night,NL,NL,0,447123,0.258,0.329,0.398,0.728,715,3.69,1.21,0.263,0.322,0.394,0.716,655.0,4.05,1.36
2016,2016-04-23,DET,CLE,1.0,10.0,0,-9.0,4,Saturday,Day,AL,AL,0,447121,0.267,0.331,0.438,0.769,750,4.24,1.32,0.262,0.329,0.43,0.759,777.0,3.86,1.24
2016,2016-04-23,CHW,TEX,4.0,3.0,1,1.0,4,Saturday,Day,AL,AL,0,447132,0.257,0.317,0.41,0.727,686,4.12,1.34,0.262,0.322,0.433,0.755,765.0,4.38,1.37
2016,2016-04-23,COL,LAD,1.0,4.0,0,-3.0,4,Saturday,Night,NL,NL,0,447122,0.275,0.336,0.457,0.794,845,4.92,1.45,0.249,0.319,0.409,0.728,725.0,3.7,1.19
2016,2016-04-23,MIL,PHI,6.0,10.0,0,-4.0,4,Saturday,Night,NL,NL,0,447127,0.244,0.322,0.407,0.729,671,4.1,1.38,0.24,0.301,0.385,0.685,610.0,4.64,1.35
2016,2016-04-23,ARI,PIT,7.0,1.0,1,6.0,4,Saturday,Night,NL,NL,0,447128,0.261,0.32,0.432,0.752,752,5.09,1.49,0.257,0.332,0.402,0.734,729.0,4.22,1.4
2016,2016-04-23,WSN,MIN,2.0,0.0,1,2.0,4,Saturday,Day,NL,AL,1,447124,0.256,0.326,0.426,0.751,763,3.52,1.19,0.251,0.316,0.421,0.738,722.0,5.09,1.45
